commits,complexity,file,score
3,18968,"client/rest-high-level/src/main/java/org/elasticsearch/client/TransformClient.java",0.0
9,8180,"client/rest-high-level/src/main/java/org/elasticsearch/client/TransformRequestConverters.java",0.0
9,1074,"client/rest-high-level/src/main/java/org/elasticsearch/client/Validatable.java",0.0
9,2668,"client/rest-high-level/src/main/java/org/elasticsearch/client/ValidationException.java",0.0
27,18677,"client/rest-high-level/src/main/java/org/elasticsearch/client/WatcherClient.java",0.3
31,7123,"client/rest-high-level/src/main/java/org/elasticsearch/client/WatcherRequestConverters.java",0.1
25,4379,"client/rest-high-level/src/main/java/org/elasticsearch/client/XPackClient.java",0.1
11,1681,"client/rest-high-level/src/main/java/org/elasticsearch/client/XPackRequestConverters.java",0.0
5,5129,"client/rest-high-level/src/main/java/org/elasticsearch/client/analytics/InferencePipelineAggregationBuilder.java",0.0
3,5159,"client/rest-high-level/src/main/java/org/elasticsearch/client/analytics/ParsedInference.java",0.0
5,6667,"client/rest-high-level/src/main/java/org/elasticsearch/client/analytics/ParsedStringStats.java",0.0
7,4497,"client/rest-high-level/src/main/java/org/elasticsearch/client/analytics/ParsedTopMetrics.java",0.0
19,4680,"client/rest-high-level/src/main/java/org/elasticsearch/client/analytics/StringStatsAggregationBuilder.java",0.1
15,3729,"client/rest-high-level/src/main/java/org/elasticsearch/client/analytics/TopMetricsAggregationBuilder.java",0.0
9,7159,"client/rest-high-level/src/main/java/org/elasticsearch/client/asyncsearch/AsyncSearchResponse.java",0.0
5,1131,"client/rest-high-level/src/main/java/org/elasticsearch/client/asyncsearch/DeleteAsyncSearchRequest.java",0.0
8,2018,"client/rest-high-level/src/main/java/org/elasticsearch/client/asyncsearch/GetAsyncSearchRequest.java",0.0
17,9237,"client/rest-high-level/src/main/java/org/elasticsearch/client/asyncsearch/SubmitAsyncSearchRequest.java",0.1
12,7223,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/AutoFollowStats.java",0.1
5,502,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/CcrStatsRequest.java",0.0
8,2086,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/CcrStatsResponse.java",0.0
5,748,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/DeleteAutoFollowPatternRequest.java",0.0
9,10622,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/FollowConfig.java",0.1
7,776,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/FollowInfoRequest.java",0.0
7,5684,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/FollowInfoResponse.java",0.0
5,778,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/FollowStatsRequest.java",0.0
5,954,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/FollowStatsResponse.java",0.0
7,2950,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/ForgetFollowerRequest.java",0.0
5,1068,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/GetAutoFollowPatternRequest.java",0.0
14,7685,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/GetAutoFollowPatternResponse.java",0.1
10,19857,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/IndicesFollowStats.java",0.1
5,950,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/PauseAutoFollowPatternRequest.java",0.0
3,778,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/PauseFollowRequest.java",0.0
7,3299,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/PutAutoFollowPatternRequest.java",0.0
13,3263,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/PutFollowRequest.java",0.0
8,2941,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/PutFollowResponse.java",0.0
5,955,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/ResumeAutoFollowPatternRequest.java",0.0
9,1681,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/ResumeFollowRequest.java",0.0
5,772,"client/rest-high-level/src/main/java/org/elasticsearch/client/ccr/UnfollowRequest.java",0.0
11,2384,"client/rest-high-level/src/main/java/org/elasticsearch/client/cluster/ProxyModeInfo.java",0.0
11,5550,"client/rest-high-level/src/main/java/org/elasticsearch/client/cluster/RemoteConnectionInfo.java",0.0
7,575,"client/rest-high-level/src/main/java/org/elasticsearch/client/cluster/RemoteInfoRequest.java",0.0
7,1677,"client/rest-high-level/src/main/java/org/elasticsearch/client/cluster/RemoteInfoResponse.java",0.0
7,2090,"client/rest-high-level/src/main/java/org/elasticsearch/client/cluster/SniffModeInfo.java",0.0
3,1854,"client/rest-high-level/src/main/java/org/elasticsearch/client/common/ProtocolUtils.java",0.0
3,2423,"client/rest-high-level/src/main/java/org/elasticsearch/client/common/TimeUtil.java",0.0
5,2016,"client/rest-high-level/src/main/java/org/elasticsearch/client/common/XContentSource.java",0.0
5,2419,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/AcknowledgedResponse.java",0.0
9,5970,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/BroadcastResponse.java",0.0
15,8279,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/CountRequest.java",0.1
9,8489,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/CountResponse.java",0.0
9,3406,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/GetSourceRequest.java",0.0
5,1006,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/GetSourceResponse.java",0.0
14,6843,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/IndexerJobStats.java",0.1
5,1345,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/IndexerState.java",0.0
5,493,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/MainRequest.java",0.0
9,7595,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/MainResponse.java",0.0
6,2369,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/MultiTermVectorsRequest.java",0.0
9,2320,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/MultiTermVectorsResponse.java",0.0
3,2835,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/PageParams.java",0.0
5,1925,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/ShardsAcknowledgedResponse.java",0.0
14,9019,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/TermVectorsRequest.java",0.1
15,16913,"client/rest-high-level/src/main/java/org/elasticsearch/client/core/TermVectorsResponse.java",0.2
5,872,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/DeletePolicyRequest.java",0.0
5,928,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/ExecutePolicyRequest.java",0.0
5,2465,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/ExecutePolicyResponse.java",0.0
5,867,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/GetPolicyRequest.java",0.0
7,1843,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/GetPolicyResponse.java",0.0
7,4333,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/NamedPolicy.java",0.0
16,5137,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/PutPolicyRequest.java",0.1
3,501,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/StatsRequest.java",0.0
5,6903,"client/rest-high-level/src/main/java/org/elasticsearch/client/enrich/StatsResponse.java",0.0
47,9905,"client/rest-high-level/src/main/java/org/elasticsearch/client/eql/EqlSearchRequest.java",0.3
12,12794,"client/rest-high-level/src/main/java/org/elasticsearch/client/eql/EqlSearchResponse.java",0.1
5,501,"client/rest-high-level/src/main/java/org/elasticsearch/client/eql/EqlStatsRequest.java",0.0
5,3835,"client/rest-high-level/src/main/java/org/elasticsearch/client/eql/EqlStatsResponse.java",0.0
5,5355,"client/rest-high-level/src/main/java/org/elasticsearch/client/feature/ResetFeaturesResponse.java",0.0
5,6543,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/Connection.java",0.0
11,10423,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/GraphExploreRequest.java",0.1
7,8062,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/GraphExploreResponse.java",0.0
3,4374,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/Hop.java",0.0
7,8444,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/Vertex.java",0.0
3,5799,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/VertexRequest.java",0.0
3,481,"client/rest-high-level/src/main/java/org/elasticsearch/client/graph/package-info.java",0.0
3,3062,"client/rest-high-level/src/main/java/org/elasticsearch/client/ilm/GetLifecyclePolicyResponse.java",0.0
4,2802,"client/rest-high-level/src/main/java/org/elasticsearch/client/ilm/IndexLifecycleNamedXContentProvider.java",0.0
6,5411,"client/rest-high-level/src/main/java/org/elasticsearch/client/ilm/LifecyclePolicy.java",0.0
3,2415,"client/rest-high-level/src/main/java/org/elasticsearch/client/ilm/MigrateAction.java",0.0
3,5030,"client/rest-high-level/src/main/java/org/elasticsearch/client/ilm/RolloverAction.java",0.0
3,4335,"client/rest-high-level/src/main/java/org/elasticsearch/client/ilm/ShrinkAction.java",0.0
7,10049,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/AnalyzeRequest.java",0.0
5,5809,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/AnalyzeResponse.java",0.0
6,3927,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/CloseIndexRequest.java",0.0
7,8050,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/CloseIndexResponse.java",0.0
5,1011,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/ComponentTemplatesExistRequest.java",0.0
3,1009,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/ComposableIndexTemplateExistRequest.java",0.0
5,807,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/CreateDataStreamRequest.java",0.0
16,12549,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/CreateIndexRequest.java",0.1
5,2195,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/CreateIndexResponse.java",0.0
15,6674,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DataStream.java",0.1
8,703,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DataStreamsStatsRequest.java",0.0
5,7691,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DataStreamsStatsResponse.java",0.0
5,810,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DeleteAliasRequest.java",0.0
5,694,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DeleteComponentTemplateRequest.java",0.0
3,706,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DeleteComposableIndexTemplateRequest.java",0.0
5,807,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DeleteDataStreamRequest.java",0.0
7,7493,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/DetailAnalyzeResponse.java",0.0
7,3323,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/FreezeIndexRequest.java",0.0
5,2133,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetComponentTemplatesRequest.java",0.0
5,3661,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetComponentTemplatesResponse.java",0.0
3,2131,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetComposableIndexTemplateRequest.java",0.0
3,3639,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetComposableIndexTemplatesResponse.java",0.0
5,675,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetDataStreamRequest.java",0.0
7,2297,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetDataStreamResponse.java",0.0
6,1867,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetFieldMappingsRequest.java",0.0
11,6857,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetFieldMappingsResponse.java",0.0
5,3513,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetIndexRequest.java",0.0
13,9758,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetIndexResponse.java",0.1
5,2900,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetIndexTemplatesRequest.java",0.0
7,2970,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetIndexTemplatesResponse.java",0.0
5,1957,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetMappingsRequest.java",0.0
9,2175,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/GetMappingsResponse.java",0.0
3,8703,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/IndexTemplateMetadata.java",0.0
5,1354,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/IndexTemplatesExistRequest.java",0.0
5,2516,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/PutComponentTemplateRequest.java",0.0
3,2512,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/PutComposableIndexTemplateRequest.java",0.0
14,14647,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/PutIndexTemplateRequest.java",0.1
6,4472,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/PutMappingRequest.java",0.0
5,1870,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/ReloadAnalyzersRequest.java",0.0
5,3881,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/ReloadAnalyzersResponse.java",0.0
10,6063,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/ResizeRequest.java",0.0
7,2438,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/ResizeResponse.java",0.0
8,2376,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/SimulateIndexTemplateRequest.java",0.0
5,4606,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/SimulateIndexTemplateResponse.java",0.0
5,3336,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/UnfreezeIndexRequest.java",0.0
12,5622,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/rollover/RolloverRequest.java",0.0
6,4321,"client/rest-high-level/src/main/java/org/elasticsearch/client/indices/rollover/RolloverResponse.java",0.0
3,504,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/DeleteLicenseRequest.java",0.0
5,2258,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/GetBasicStatusResponse.java",0.0
3,717,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/GetLicenseRequest.java",0.0
3,658,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/GetLicenseResponse.java",0.0
5,2259,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/GetTrialStatusResponse.java",0.0
3,1091,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/LicenseStatus.java",0.0
3,1490,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/LicensesStatus.java",0.0
3,1002,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/PutLicenseRequest.java",0.0
5,6093,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/PutLicenseResponse.java",0.0
5,772,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/StartBasicRequest.java",0.0
11,6312,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/StartBasicResponse.java",0.0
5,1088,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/StartTrialRequest.java",0.0
5,7936,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/StartTrialResponse.java",0.0
3,485,"client/rest-high-level/src/main/java/org/elasticsearch/client/license/package-info.java",0.0
5,1000,"client/rest-high-level/src/main/java/org/elasticsearch/client/migration/DeprecationInfoRequest.java",0.0
9,8479,"client/rest-high-level/src/main/java/org/elasticsearch/client/migration/DeprecationInfoResponse.java",0.0
3,489,"client/rest-high-level/src/main/java/org/elasticsearch/client/migration/package-info.java",0.0
5,1745,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/AbstractResultResponse.java",0.0
10,5856,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/CloseJobRequest.java",0.0
5,2334,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/CloseJobResponse.java",0.0
6,1862,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteCalendarEventRequest.java",0.0
6,2280,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteCalendarJobRequest.java",0.0
6,1369,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteCalendarRequest.java",0.0
10,2384,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteDataFrameAnalyticsRequest.java",0.0
8,1752,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteDatafeedRequest.java",0.0
11,3267,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteExpiredDataRequest.java",0.0
7,2428,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteExpiredDataResponse.java",0.0
5,1301,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteFilterRequest.java",0.0
10,5777,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteForecastRequest.java",0.0
6,2526,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteJobRequest.java",0.0
9,3655,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteJobResponse.java",0.0
6,1722,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteModelSnapshotRequest.java",0.0
5,1441,"client/rest-high-level/src/main/java/org/elasticsearch/client/ml/DeleteTrainedModelRequest.java",0.0
